route_id,airport_from,airport_to,distance_km,default_price
11174,59,44,1692,105
11175,59,45,1784,109
11176,59,46,2001,120
11177,59,47,2190,129
11178,59,48,1841,112
11179,59,49,1564,98
11180,59,50,1797,110
11181,59,51,1519,96
11182,59,52,1817,111
11183,59,53,2046,122
11184,59,54,2005,120
11185,59,55,1954,118
11186,59,56,1684,104
11187,59,57,1957,118
11188,59,58,1647,102
11189,59,60,299,41
11190,59,61,309,39
11191,59,62,267,39
11192,59,63,405,44
11193,59,64,396,44
11194,59,65,195,34
11195,59,66,1122,76
11196,59,67,1078,74
11197,59,68,1120,76
11198,59,69,4208,230
11199,59,70,4089,224
11200,59,71,3921,216
11201,59,72,4317,236
11202,59,73,2880,164
11203,59,74,2956,168
11204,59,75,3015,171
11205,59,76,3057,173
11206,59,77,3035,172
11207,59,78,1088,74
11208,59,79,1060,73
11209,59,80,1523,96
11210,59,81,1475,94
11211,59,82,1459,93
11212,59,83,1277,84
11213,59,84,1297,85
11214,59,85,893,65
11215,59,86,1287,84
11216,59,87,1576,99
11217,59,88,952,68
11218,59,89,784,67
11219,59,90,1454,93
11220,59,91,712,63
11221,59,92,1364,88
11222,59,93,1307,85
11223,59,94,1254,83
11224,59,95,1283,84
11225,59,96,599,56
11226,59,97,1232,82
11227,59,98,571,54
11228,59,99,2111,126
11229,59,100,2077,124
11230,59,101,2167,128
11231,59,102,1641,102
11232,59,103,1859,113
11233,59,104,1893,115
11234,59,105,2016,121
11235,59,106,1921,116
11236,59,107,874,64
11237,59,108,1079,74
11238,59,109,1144,77
11239,59,110,633,58
11240,59,111,666,60
11241,59,112,2184,129
11242,59,113,2177,129
11243,59,114,2032,122
11244,59,115,489,49
11245,59,116,453,47
11246,59,117,2636,152
11247,59,118,2814,161
11248,59,119,2674,154
11249,59,120,1598,100
11250,59,121,1633,102
11251,59,122,1389,89
11252,59,123,1565,98
11253,59,124,1874,114
11254,59,125,1702,105
11255,59,126,1873,114
11256,59,127,1446,92
11257,59,128,1482,94
11258,59,129,1361,88
11259,59,130,2877,164
11260,59,131,2810,160
11261,59,132,2811,161
11262,59,133,3718,206
11263,59,134,4316,236
11264,59,135,758,65
11265,59,136,983,69
11266,59,137,809,60
11267,59,138,1070,73
11268,59,139,1167,78
11269,59,140,822,61
11270,59,141,625,58
11271,59,142,712,63
11272,59,143,1261,83
11273,59,144,1212,81
11274,59,145,1273,84
11275,59,146,1208,80
11276,59,147,1167,78
11277,59,148,1167,78
11278,59,149,2383,139
11279,59,150,1909,115
11280,59,151,2125,126
11281,59,152,2516,146
11282,59,153,2143,127
11283,59,154,2621,151
11284,59,155,2338,137
11285,59,156,2172,129
11286,59,157,1848,112
11287,59,158,2172,129
11288,59,159,2453,143
11289,59,160,2420,141
11290,59,161,2353,138
11291,59,162,2111,126
11292,59,163,2373,139
11293,59,164,1641,102
11294,59,165,1734,107
11295,59,166,1713,106
11296,59,167,1676,104
11297,59,168,555,53
11298,59,169,567,54
11299,59,170,820,61
11300,59,171,284,40
11301,59,172,618,57
11302,59,173,451,47
11303,59,174,337,40
11304,59,175,1485,94
11305,59,176,1478,94
11306,59,177,1320,86
11307,59,178,1094,75
11308,59,179,1656,103
11309,59,180,2430,141
11310,59,181,2397,140
11311,59,182,2411,141
11312,59,183,2447,142
11313,59,184,2401,140
11314,59,185,2366,138
11315,59,186,2640,152
11316,59,187,2852,163
11317,59,188,2560,148
11318,59,189,2903,165
11319,59,190,2673,154
11320,59,191,2566,148
11321,59,192,2707,155
11322,59,193,1088,74
11323,60,1,291,40
11324,60,2,296,41
11325,60,3,1809,110
11326,60,4,1809,110
11327,60,5,1817,111
11328,60,6,1763,108
11329,60,7,985,69
11330,60,8,1133,77
11331,60,9,1195,80
11332,60,10,940,67
11333,60,11,2286,134
11334,60,12,1925,116
11335,60,13,1533,97
11336,60,14,1468,93
11337,60,15,1457,93
11338,60,16,1836,112
11339,60,17,1812,111
11340,60,18,1854,113
11341,60,19,531,52
11342,60,20,524,51
11343,60,21,676,61
11344,60,22,245,37
11345,60,23,503,50
11346,60,24,442,47
11347,60,25,807,60
11348,60,26,646,59
11349,60,27,453,47
11350,60,28,1128,76
11351,60,29,1057,73
11352,60,30,1263,83
11353,60,31,1079,74
11354,60,32,1089,74
11355,60,33,1842,112
11356,60,34,1972,119
11357,60,35,1972,119
11358,60,36,2106,125
11359,60,37,1996,120
11360,60,38,2206,130
11361,60,39,2225,131
11362,60,40,2904,165
11363,60,41,1863,113
11364,60,42,1864,113
11365,60,43,1912,116
11366,60,44,1503,95
11367,60,45,1562,98
11368,60,46,1816,111
11369,60,47,1992,120
11370,60,48,1846,112
11371,60,49,1567,98
11372,60,50,1501,95
11373,60,51,1243,82
11374,60,52,1543,97
11375,60,53,1754,108
11376,60,54,1729,106
11377,60,55,1679,104
11378,60,56,1416,91
11379,60,57,1668,103
11380,60,58,1367,88
11381,60,59,299,41
11382,60,61,607,56
11383,60,62,563,54
11384,60,63,638,58
11385,60,64,280,40
11386,60,65,392,44
11387,60,66,823,61
11388,60,67,782,67
11389,60,68,830,61
11390,60,69,3921,216
11391,60,70,3797,210
11392,60,71,3627,201
11393,60,72,4025,221
11394,60,73,2619,151
11395,60,74,2706,155
11396,60,75,2761,158
11397,60,76,2796,160
11398,60,77,2785,159
11399,60,78,911,66
11400,60,79,882,64
11401,60,80,1289,84
11402,60,81,1242,82
11403,60,82,1220,81
11404,60,83,1026,71
11405,60,84,1045,72
11406,60,85,734,64
11407,60,86,1057,73
11408,60,87,1353,88
11409,60,88,890,64
11410,60,89,764,66
11411,60,90,1238,82
11412,60,91,528,52
11413,60,92,1123,76
11414,60,93,1097,75
11415,60,94,1038,72
11416,60,95,1137,77
11417,60,96,426,46
11418,60,97,971,69
11419,60,98,279,40
11420,60,99,1826,111
11421,60,100,1784,109
11422,60,101,1875,114
11423,60,102,1387,89
11424,60,103,1579,99
11425,60,104,1608,100
11426,60,105,1724,106
11427,60,106,1657,103
11428,60,107,906,65
11429,60,108,858,63
11430,60,109,899,65
11431,60,110,372,42
11432,60,111,412,45
11433,60,112,1907,115
11434,60,113,1903,115
11435,60,114,1761,108
11436,60,115,196,34
11437,60,116,202,34
11438,60,117,2337,137
11439,60,118,2517,146
11440,60,119,2378,139
11441,60,120,1304,85
11442,60,121,1338,87
11443,60,122,1091,75
11444,60,123,1267,83
11445,60,124,1577,99
11446,60,125,1403,90
11447,60,126,1574,99
11448,60,127,1147,77
11449,60,128,1192,80
11450,60,129,1068,73
11451,60,130,2747,157
11452,60,131,2654,153
11453,60,132,2703,155
11454,60,133,3628,201
11455,60,134,4166,228
11456,60,135,518,51
11457,60,136,699,62
11458,60,137,623,57
11459,60,138,829,61
11460,60,139,938,67
11461,60,140,525,51
11462,60,141,326,40
11463,60,142,416,45
11464,60,143,966,68
11465,60,144,915,66
11466,60,145,975,69
11467,60,146,936,67
11468,60,147,886,64
11469,60,148,886,64
11470,60,149,2241,132
11471,60,150,1758,108
11472,60,151,2000,120
11473,60,152,2421,141
11474,60,153,2036,122
11475,60,154,2514,146
11476,60,155,2161,128
11477,60,156,2015,121
11478,60,157,1726,106
11479,60,158,2071,124
11480,60,159,2157,128
11481,60,160,2124,126
11482,60,161,2054,123
11483,60,162,1812,111
11484,60,163,2076,124
11485,60,164,1387,89
11486,60,165,1503,95
11487,60,166,1462,93
11488,60,167,1431,92
11489,60,168,494,50
11490,60,169,537,52
11491,60,170,853,63
11492,60,171,437,46
11493,60,172,790,67
11494,60,173,660,60
11495,60,174,545,53
11496,60,175,1254,83
11497,60,176,1243,82
11498,60,177,1036,72
11499,60,178,904,65
11500,60,179,1475,94
11501,60,180,2170,128
11502,60,181,2138,127
11503,60,182,2147,127
11504,60,183,2184,129
11505,60,184,2140,127
11506,60,185,2103,125
11507,60,186,2373,139
11508,60,187,2574,149
11509,60,188,2297,135
11510,60,189,2627,151
11511,60,190,2406,140
11512,60,191,2311,136
11513,60,192,2431,142
11514,60,193,911,66
11515,61,1,826,61
11516,61,2,759,66
11517,61,3,2196,130
11518,61,4,2196,130
11519,61,5,1772,109
11520,61,6,1742,107
11521,61,7,1587,99
11522,61,8,1711,106
11523,61,9,1754,108
11524,61,10,1528,96
11525,61,11,2251,133
11526,61,12,1844,112
11527,61,13,2073,124
11528,61,14,1965,118
11529,61,15,2031,122
11530,61,16,2397,140
11531,61,17,2369,138
11532,61,18,2419,141
11533,61,19,1110,75
11534,61,20,1084,74
11535,61,21,1259,83
11536,61,22,831,62
11537,61,23,905,65
11538,61,24,828,61
11539,61,25,1387,89
11540,61,26,1187,79
11541,61,27,1000,70
11542,61,28,771,66
11543,61,29,670,60
11544,61,30,1863,113
11545,61,31,1684,104
11546,61,32,1695,105
11547,61,33,2449,142
11548,61,34,2578,149
11549,61,35,2576,149
11550,61,36,2677,154
11551,61,37,2556,148
11552,61,38,2777,159
11553,61,39,2807,160
11554,61,40,3474,194
11555,61,41,2393,140
11556,61,42,2388,139
11557,61,43,2445,142
11558,61,44,1933,117
11559,61,45,2047,122
11560,61,46,2236,132
11561,61,47,2433,142
11562,61,48,1857,113
11563,61,49,1589,99
11564,61,50,2105,125
11565,61,51,1818,111
11566,61,52,2115,126
11567,61,53,2353,138
11568,61,54,2304,135
11569,61,55,2253,133
11570,61,56,1978,119
11571,61,57,2263,133
11572,61,58,1948,117
11573,61,59,309,39
11574,61,60,607,56
11575,61,62,96,27
11576,61,63,288,40
11577,61,64,664,60
11578,61,65,342,41
11579,61,66,1430,92
11580,61,67,1381,89
11581,61,68,1428,91
11582,61,69,4512,246
11583,61,70,4396,240
11584,61,71,4228,231
11585,61,72,4623,251
11586,61,73,3168,178
11587,61,74,3234,182
11588,61,75,3297,185
11589,61,76,3344,187
11590,61,77,3314,186
11591,61,78,1334,87
11592,61,79,1308,85
11593,61,80,1797,110
11594,61,81,1750,107
11595,61,82,1737,107
11596,61,83,1564,98
11597,61,84,1584,99
11598,61,85,1135,77
11599,61,86,1562,98
11600,61,87,1843,112
11601,61,88,1124,76
11602,61,89,937,67
11603,61,90,1718,106
11604,61,91,978,69
11605,61,92,1645,102
11606,61,93,1569,98
11607,61,94,1522,96
11608,61,95,1503,95
11609,61,96,867,63
11610,61,97,1526,96
11611,61,98,879,64
11612,61,99,2401,140
11613,61,100,2374,139
11614,61,101,2463,143
11615,61,102,1928,116
11616,61,103,2144,127
11617,61,104,2183,129
11618,61,105,2314,136
11619,61,106,2213,131
11620,61,107,971,69
11621,61,108,1324,86
11622,61,109,1405,90
11623,61,110,933,67
11624,61,111,963,68
11625,61,112,2483,144
11626,61,113,2474,144
11627,61,114,2328,136
11628,61,115,798,68
11629,61,116,755,65
11630,61,117,2944,167
11631,61,118,3123,176
11632,61,119,2983,169
11633,61,120,1899,115
11634,61,121,1935,117
11635,61,122,1695,105
11636,61,123,1874,114
11637,61,124,2179,129
11638,61,125,2010,120
11639,61,126,2181,129
11640,61,127,1752,108
11641,61,128,1778,109
11642,61,129,1661,103
11643,61,130,3058,173
11644,61,131,3014,171
11645,61,132,2973,169
11646,61,133,3857,213
11647,61,134,4507,245
11648,61,135,1028,71
11649,61,136,1277,84
11650,61,137,1041,72
11651,61,138,1330,87
11652,61,139,1443,92
11653,61,140,1131,77
11654,61,141,933,67
11655,61,142,1020,71
11656,61,143,1570,98
11657,61,144,1515,96
11658,61,145,1578,99
11659,61,146,1507,95
11660,61,147,1471,94
11661,61,148,1471,94
11662,61,149,2579,149
11663,61,150,2118,126
11664,61,151,2310,135
11665,61,152,2669,153
11666,61,153,2312,136
11667,61,154,2785,159
11668,61,155,2564,148
11669,61,156,2382,139
11670,61,157,2034,122
11671,61,158,2335,137
11672,61,159,2754,158
11673,61,160,2722,156
11674,61,161,2661,153
11675,61,162,2419,141
11676,61,163,2677,154
11677,61,164,1928,116
11678,61,165,2005,120
11679,61,166,1997,120
11680,61,167,1956,118
11681,61,168,729,64
11682,61,169,715,63
11683,61,170,869,63
11684,61,171,372,42
11685,61,172,535,52
11686,61,173,359,42
11687,61,174,308,38
11688,61,175,1730,106
11689,61,176,1727,106
11690,61,177,1611,101
11691,61,178,1315,86
11692,61,179,1854,113
11693,61,180,2717,156
11694,61,181,2683,154
11695,61,182,2702,155
11696,61,183,2736,157
11697,61,184,2689,154
11698,61,185,2656,153
11699,61,186,2933,167
11700,61,187,3151,178
11701,61,188,2850,163
11702,61,189,3201,180
11703,61,190,2964,168
11704,61,191,2850,162
11705,61,192,3005,170
11706,61,193,1334,87
11707,62,1,759,66
11708,62,2,685,61
11709,62,3,2104,125
11710,62,4,2104,125
11711,62,5,1850,112
11712,62,6,1818,111
11713,62,7,1531,97
11714,62,8,1644,102
11715,62,9,1682,104
11716,62,10,1465,93
11717,62,11,2330,137
11718,62,12,1926,116
11719,62,13,2062,123
11720,62,14,1965,118
11721,62,15,2008,120
11722,62,16,2324,136
11723,62,17,2295,135
11724,62,18,2346,137
11725,62,19,1047,72
11726,62,20,1017,71
11727,62,21,1195,80
11728,62,22,798,68
11729,62,23,911,66
11730,62,24,834,62
11731,62,25,1322,86
11732,62,26,1115,76
11733,62,27,931,67
11734,62,28,866,63
11735,62,29,765,66
11736,62,30,1806,110
11737,62,31,1631,102
11738,62,32,1648,102
11739,62,33,2399,140
11740,62,34,2525,146
11741,62,35,2520,146
11742,62,36,2656,153
11743,62,37,2539,147
11744,62,38,2756,158
11745,62,39,2781,159
11746,62,40,3454,193
11747,62,41,2313,136
11748,62,42,2308,135
11749,62,43,2366,138
11750,62,44,1844,112
11751,62,45,1963,118
11752,62,46,2145,127
11753,62,47,2343,137
11754,62,48,1930,117
11755,62,49,1660,103
11756,62,50,2051,123
11757,62,51,1750,108
11758,62,52,2046,122
11759,62,53,2295,135
11760,62,54,2235,132
11761,62,55,2183,129
11762,62,56,1906,115
11763,62,57,2201,130
11764,62,58,1882,114
11765,62,59,267,39
11766,62,60,563,54
11767,62,61,96,27
11768,62,63,368,42
11769,62,64,587,55
11770,62,65,256,38
11771,62,66,1382,89
11772,62,67,1345,87
11773,62,68,1370,88
11774,62,69,4447,242
11775,62,70,4335,237
11776,62,71,4168,228
11777,62,72,4562,248
11778,62,73,3091,175
11779,62,74,3153,178
11780,62,75,3218,181
11781,62,76,3266,183
11782,62,77,3233,182
11783,62,78,1247,82
11784,62,79,1221,81
11785,62,80,1716,106
11786,62,81,1669,103
11787,62,82,1658,103
11788,62,83,1489,94
11789,62,84,1509,95
11790,62,85,1047,72
11791,62,86,1481,94
11792,62,87,1760,108
11793,62,88,1028,71
11794,62,89,841,62
11795,62,90,1634,102
11796,62,91,896,65
11797,62,92,1566,98
11798,62,93,1485,94
11799,62,94,1439,92
11800,62,95,1411,91
11801,62,96,787,67
11802,62,97,1454,93
11803,62,98,827,61
11804,62,99,2378,139
11805,62,100,2344,137
11806,62,101,2434,142
11807,62,102,1852,113
11808,62,103,2125,126
11809,62,104,2160,128
11810,62,105,2284,134
11811,62,106,2139,127
11812,62,107,876,64
11813,62,108,1327,86
11814,62,109,1400,90
11815,62,110,868,63
11816,62,111,896,65
11817,62,112,2413,141
11818,62,113,2403,140
11819,62,114,2256,133
11820,62,115,747,65
11821,62,116,694,62
11822,62,117,2898,165
11823,62,118,3070,174
11824,62,119,2927,166
11825,62,120,1865,113
11826,62,121,1900,115
11827,62,122,1654,103
11828,62,123,1825,111
11829,62,124,2140,127
11830,62,125,1964,118
11831,62,126,2132,127
11832,62,127,1710,105
11833,62,128,1749,107
11834,62,129,1629,101
11835,62,130,2962,168
11836,62,131,2919,166
11837,62,132,2877,164
11838,62,133,3762,208
11839,62,134,4412,241
11840,62,135,1017,71
11841,62,136,1250,83
11842,62,137,1048,72
11843,62,138,1325,86
11844,62,139,1363,88
11845,62,140,1081,74
11846,62,141,889,64
11847,62,142,969,68
11848,62,143,1516,96
11849,62,144,1478,94
11850,62,145,1538,97
11851,62,146,1439,92
11852,62,147,1407,90
11853,62,148,1407,90
11854,62,149,2484,144
11855,62,150,2024,121
11856,62,151,2214,131
11857,62,152,2573,149
11858,62,153,2216,131
11859,62,154,2689,154
11860,62,155,2471,144
11861,62,156,2288,134
11862,62,157,1939,117
11863,62,158,2239,132
11864,62,159,2720,156
11865,62,160,2687,154
11866,62,161,2614,151
11867,62,162,2370,139
11868,62,163,2640,152
11869,62,164,1852,113
11870,62,165,1922,116
11871,62,166,1920,116
11872,62,167,1876,114
11873,62,168,753,65
11874,62,169,747,65
11875,62,170,930,67
11876,62,171,407,44
11877,62,172,617,57
11878,62,173,438,46
11879,62,174,368,42
11880,62,175,1733,107
11881,62,176,1728,106
11882,62,177,1586,99
11883,62,178,1328,86
11884,62,179,1877,114
11885,62,180,2640,152
11886,62,181,2606,150
11887,62,182,2626,151
11888,62,183,2660,153
11889,62,184,2613,151
11890,62,185,2580,149
11891,62,186,2858,163
11892,62,187,3080,174
11893,62,188,2774,159
11894,62,189,3130,176
11895,62,190,2889,164
11896,62,191,2771,159
11897,62,192,2935,167
11898,62,193,1247,82
11899,63,1,913,66
11900,63,2,877,64
11901,63,3,2380,139
11902,63,4,2380,139
11903,63,5,1484,94
11904,63,6,1454,93
11905,63,7,1607,100
11906,63,8,1771,109
11907,63,9,1834,112
11908,63,10,1574,99
11909,63,11,1964,118
11910,63,12,1558,98
11911,63,13,1942,117
11912,63,14,1806,110
11913,63,15,1937,117
11914,63,16,2474,144
11915,63,17,2451,143
11916,63,18,2493,145
11917,63,19,1169,78
11918,63,20,1161,78
11919,63,21,1313,86
11920,63,22,805,60
11921,63,23,758,65
11922,63,24,686,61
11923,63,25,1444,92
11924,63,26,1279,84
11925,63,27,1085,74
11926,63,28,530,52
11927,63,29,441,46
11928,63,30,1884,114
11929,63,31,1691,105
11930,63,32,1682,104
11931,63,33,2435,142
11932,63,34,2571,149
11933,63,35,2582,149
11934,63,36,2569,148
11935,63,37,2437,142
11936,63,38,2668,153
11937,63,39,2713,156
11938,63,40,3358,188
11939,63,41,2498,145
11940,63,42,2498,145
11941,63,43,2548,147
11942,63,44,2096,125
11943,63,45,2182,129
11944,63,46,2406,140
11945,63,47,2594,150
11946,63,48,1570,98
11947,63,49,1303,85
11948,63,50,2111,126
11949,63,51,1880,114
11950,63,52,2180,129
11951,63,53,2373,139
11952,63,54,2365,138
11953,63,55,2316,136
11954,63,56,2054,123
11955,63,57,2295,135
11956,63,58,2002,120
11957,63,59,405,44
11958,63,60,638,58
11959,63,61,288,40
11960,63,62,368,42
11961,63,64,800,60
11962,63,65,546,53
11963,63,66,1425,91
11964,63,67,1342,87
11965,63,68,1458,93
11966,63,69,4545,247
11967,63,70,4411,241
11968,63,71,4239,232
11969,63,72,4642,252
11970,63,73,3257,183
11971,63,74,3342,187
11972,63,75,3398,190
11973,63,76,3434,192
11974,63,77,3421,191
11975,63,78,1493,95
11976,63,79,1465,93
11977,63,80,1916,116
11978,63,81,1868,113
11979,63,82,1850,113
11980,63,83,1661,103
11981,63,84,1680,104
11982,63,85,1298,85
11983,63,86,1681,104
11984,63,87,1974,119
11985,63,88,1343,87
11986,63,89,1165,78
11987,63,90,1854,113
11988,63,91,1114,76
11989,63,92,1754,108
11990,63,93,1708,105
11991,63,94,1653,103
11992,63,95,1688,104
11993,63,96,1001,70
11994,63,97,1608,100
11995,63,98,914,66
11996,63,99,2301,135
11997,63,100,2296,135
11998,63,101,2379,139
11999,63,102,2024,121
12000,63,103,2037,122
12001,63,104,2085,124
12002,63,105,2238,132
12003,63,106,2295,135
12004,63,107,1225,81
12005,63,108,1171,79
12006,63,109,1271,84
12007,63,110,1007,70
12008,63,111,1045,72
12009,63,112,2544,147
12010,63,113,2540,147
12011,63,114,2399,140
12012,63,115,832,62
12013,63,116,829,61
12014,63,117,2910,165
12015,63,118,3115,176
12016,63,119,2983,169
12017,63,120,1839,112
12018,63,121,1876,114
12019,63,122,1659,103
12020,63,123,1861,113
12021,63,124,2130,127
12022,63,125,1987,119
12023,63,126,2166,128
12024,63,127,1722,106
12025,63,128,1703,105
12026,63,129,1599,100
12027,63,130,3275,184
12028,63,131,3213,181
12029,63,132,3202,180
12030,63,133,4101,225
12031,63,134,4718,256
12032,63,135,922,66
12033,63,136,1209,80
12034,63,137,884,64
12035,63,138,1197,80
12036,63,139,1561,98
12037,63,140,1142,77
12038,63,141,936,67
12039,63,142,1041,72
12040,63,143,1581,99
12041,63,144,1472,94
12042,63,145,1545,97
12043,63,146,1574,99
12044,63,147,1521,96
12045,63,148,1521,96
12046,63,149,2784,159
12047,63,150,2313,136
12048,63,151,2523,146
12049,63,152,2904,165
12050,63,153,2537,147
12051,63,154,3014,171
12052,63,155,2743,157
12053,63,156,2576,149
12054,63,157,2247,132
12055,63,158,2563,148
12056,63,159,2687,154
12057,63,160,2655,153
12058,63,161,2636,152
12059,63,162,2401,140
12060,63,163,2618,151
12061,63,164,2024,121
