instance_id,schedule_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,aircraft_id,real_price
4271,26819,2025-06-08 01:25:00,2025-06-08 04:05:00,,,292,
4272,26982,2025-06-08 01:25:00,2025-06-08 03:45:00,,,283,
4273,27534,2025-06-08 01:25:00,2025-06-08 05:30:00,,,139,
4274,27608,2025-06-08 01:25:00,2025-06-08 03:40:00,,,797,
4275,27623,2025-06-08 01:25:00,2025-06-08 04:20:00,,,345,
4276,27639,2025-06-08 01:25:00,2025-06-08 04:05:00,,,651,
4277,27673,2025-06-08 01:25:00,2025-06-08 02:35:00,,,364,
4278,27904,2025-06-08 01:25:00,2025-06-08 03:05:00,,,534,
4279,24212,2025-06-08 01:30:00,2025-06-08 03:40:00,,,1912,
4280,24936,2025-06-08 01:30:00,2025-06-08 05:40:00,,,619,
4281,25594,2025-06-08 01:30:00,2025-06-08 02:25:00,,,446,
4282,25797,2025-06-08 01:30:00,2025-06-08 02:50:00,,,661,
4283,26043,2025-06-08 01:30:00,2025-06-08 04:30:00,,,30,
4284,26124,2025-06-08 01:30:00,2025-06-08 04:05:00,,,547,
4285,26968,2025-06-08 01:30:00,2025-06-08 03:35:00,,,702,
4286,27007,2025-06-08 01:30:00,2025-06-08 04:00:00,,,380,
4287,27065,2025-06-08 01:30:00,2025-06-08 06:00:00,,,578,
4288,27494,2025-06-08 01:30:00,2025-06-08 03:30:00,,,320,
4289,27713,2025-06-08 01:30:00,2025-06-08 04:45:00,,,464,
4290,27833,2025-06-08 01:30:00,2025-06-08 04:40:00,,,569,
4291,24425,2025-06-08 01:35:00,2025-06-08 03:20:00,,,370,
4292,24538,2025-06-08 01:35:00,2025-06-08 02:25:00,,,346,
4293,24659,2025-06-08 01:35:00,2025-06-08 05:15:00,,,12,
4294,24887,2025-06-08 01:35:00,2025-06-08 03:55:00,,,1836,
4295,25186,2025-06-08 01:35:00,2025-06-08 04:05:00,,,593,
4296,25244,2025-06-08 01:35:00,2025-06-08 03:10:00,,,634,
4297,25323,2025-06-08 01:35:00,2025-06-08 06:20:00,,,236,
4298,25365,2025-06-08 01:35:00,2025-06-08 03:15:00,,,516,
4299,25659,2025-06-08 01:35:00,2025-06-08 06:40:00,,,397,
4300,26049,2025-06-08 01:35:00,2025-06-08 02:45:00,,,527,
4301,26294,2025-06-08 01:35:00,2025-06-08 04:15:00,,,639,
4302,26348,2025-06-08 01:35:00,2025-06-08 04:35:00,,,713,
4303,26473,2025-06-08 01:35:00,2025-06-08 04:20:00,,,443,
4304,26537,2025-06-08 01:35:00,2025-06-08 03:05:00,,,422,
4305,26555,2025-06-08 01:35:00,2025-06-08 05:20:00,,,360,
4306,26608,2025-06-08 01:35:00,2025-06-08 03:40:00,,,213,
4307,26910,2025-06-08 01:35:00,2025-06-08 04:00:00,,,96,
4308,27025,2025-06-08 01:35:00,2025-06-08 04:00:00,,,728,
4309,27170,2025-06-08 01:35:00,2025-06-08 06:05:00,,,819,
4310,27482,2025-06-08 01:35:00,2025-06-08 04:25:00,,,599,
4311,27558,2025-06-08 01:35:00,2025-06-08 03:45:00,,,617,
4312,27588,2025-06-08 01:35:00,2025-06-08 03:40:00,,,746,
4313,27648,2025-06-08 01:35:00,2025-06-08 03:25:00,,,323,
4314,27763,2025-06-08 01:35:00,2025-06-08 04:45:00,,,351,
4315,27864,2025-06-08 01:35:00,2025-06-08 04:15:00,,,343,
4316,24173,2025-06-08 01:40:00,2025-06-08 05:15:00,,,244,
4317,24282,2025-06-08 01:40:00,2025-06-08 04:15:00,,,295,
4318,24350,2025-06-08 01:40:00,2025-06-08 03:45:00,,,739,
4319,24764,2025-06-08 01:40:00,2025-06-08 03:15:00,,,875,
4320,25119,2025-06-08 01:40:00,2025-06-08 03:20:00,,,644,
4321,25291,2025-06-08 01:40:00,2025-06-08 03:55:00,,,840,
4322,26388,2025-06-08 01:40:00,2025-06-08 03:50:00,,,440,
4323,26390,2025-06-08 01:40:00,2025-06-08 03:35:00,,,571,
4324,26393,2025-06-08 01:40:00,2025-06-08 02:50:00,,,518,
4325,26891,2025-06-08 01:40:00,2025-06-08 03:30:00,,,341,
4326,26953,2025-06-08 01:40:00,2025-06-08 03:20:00,,,308,
4327,27191,2025-06-08 01:40:00,2025-06-08 03:15:00,,,402,
4328,27998,2025-06-08 01:40:00,2025-06-08 03:20:00,,,284,
4329,24218,2025-06-08 01:45:00,2025-06-08 05:40:00,,,450,
4330,24281,2025-06-08 01:45:00,2025-06-08 04:20:00,,,127,
4331,24822,2025-06-08 01:45:00,2025-06-08 04:30:00,,,506,
4332,24917,2025-06-08 01:45:00,2025-06-08 03:10:00,,,596,
4333,25586,2025-06-08 01:45:00,2025-06-08 03:30:00,,,371,
4334,26669,2025-06-08 01:45:00,2025-06-08 02:55:00,,,740,
4335,27024,2025-06-08 01:45:00,2025-06-08 03:10:00,,,880,
4336,27562,2025-06-08 01:45:00,2025-06-08 03:35:00,,,741,
4337,24148,2025-06-08 01:50:00,2025-06-08 05:05:00,,,418,
4338,24462,2025-06-08 01:50:00,2025-06-08 03:25:00,,,645,
4339,24536,2025-06-08 01:50:00,2025-06-08 04:10:00,,,663,
4340,24552,2025-06-08 01:50:00,2025-06-08 06:45:00,,,609,
4341,24666,2025-06-08 01:50:00,2025-06-08 02:45:00,,,255,
4342,25006,2025-06-08 01:50:00,2025-06-08 04:00:00,,,117,
4343,25177,2025-06-08 01:50:00,2025-06-08 04:20:00,,,119,
4344,25620,2025-06-08 01:50:00,2025-06-08 05:00:00,,,700,
4345,25951,2025-06-08 01:50:00,2025-06-08 05:25:00,,,671,
4346,26004,2025-06-08 01:50:00,2025-06-08 04:00:00,,,604,
4347,26060,2025-06-08 01:50:00,2025-06-08 04:25:00,,,653,
4348,26655,2025-06-08 01:50:00,2025-06-08 06:25:00,,,238,
4349,27086,2025-06-08 01:50:00,2025-06-08 02:55:00,,,313,
4350,27254,2025-06-08 01:50:00,2025-06-08 04:35:00,,,673,
4351,27541,2025-06-08 01:50:00,2025-06-08 04:15:00,,,430,
4352,27550,2025-06-08 01:50:00,2025-06-08 03:10:00,,,648,
4353,27625,2025-06-08 01:50:00,2025-06-08 03:50:00,,,567,
4354,27631,2025-06-08 01:50:00,2025-06-08 04:00:00,,,595,
4355,27899,2025-06-08 01:50:00,2025-06-08 05:05:00,,,234,
4356,24216,2025-06-08 01:55:00,2025-06-08 03:45:00,,,369,
4357,24473,2025-06-08 01:55:00,2025-06-08 03:00:00,,,381,
4358,24903,2025-06-08 01:55:00,2025-06-08 03:10:00,,,695,
4359,24996,2025-06-08 01:55:00,2025-06-08 03:10:00,,,535,
4360,25256,2025-06-08 01:55:00,2025-06-08 04:25:00,,,750,
4361,25339,2025-06-08 01:55:00,2025-06-08 03:05:00,,,835,
4362,25425,2025-06-08 01:55:00,2025-06-08 05:15:00,,,964,
4363,25496,2025-06-08 01:55:00,2025-06-08 05:10:00,,,597,
4364,25735,2025-06-08 01:55:00,2025-06-08 03:25:00,,,477,
4365,25913,2025-06-08 01:55:00,2025-06-08 04:45:00,,,132,
4366,25999,2025-06-08 01:55:00,2025-06-08 03:20:00,,,263,
4367,26082,2025-06-08 01:55:00,2025-06-08 03:35:00,,,495,
4368,26289,2025-06-08 01:55:00,2025-06-08 05:05:00,,,444,
4369,26343,2025-06-08 01:55:00,2025-06-08 02:45:00,,,672,
4370,27063,2025-06-08 01:55:00,2025-06-08 03:20:00,,,319,
4371,27860,2025-06-08 01:55:00,2025-06-08 04:20:00,,,2,
4372,24318,2025-06-08 02:00:00,2025-06-08 03:25:00,,,108,
4373,24870,2025-06-08 02:00:00,2025-06-08 03:20:00,,,172,
4374,25222,2025-06-08 02:00:00,2025-06-08 04:45:00,,,138,
4375,25252,2025-06-08 02:00:00,2025-06-08 04:35:00,,,863,
4376,25602,2025-06-08 02:00:00,2025-06-08 03:30:00,,,321,
4377,25858,2025-06-08 02:00:00,2025-06-08 04:50:00,,,177,
4378,25900,2025-06-08 02:00:00,2025-06-08 03:15:00,,,539,
4379,26309,2025-06-08 02:00:00,2025-06-08 02:55:00,,,643,
4380,26475,2025-06-08 02:00:00,2025-06-08 04:45:00,,,525,
4381,26531,2025-06-08 02:00:00,2025-06-08 03:25:00,,,458,
4382,26791,2025-06-08 02:00:00,2025-06-08 03:40:00,,,519,
4383,26883,2025-06-08 02:00:00,2025-06-08 04:25:00,,,174,
4384,26980,2025-06-08 02:00:00,2025-06-08 04:40:00,,,80,
4385,27028,2025-06-08 02:00:00,2025-06-08 04:15:00,,,401,
4386,27104,2025-06-08 02:00:00,2025-06-08 03:55:00,,,41,
4387,27226,2025-06-08 02:00:00,2025-06-08 02:50:00,,,852,
4388,27546,2025-06-08 02:00:00,2025-06-08 04:10:00,,,811,
4389,27923,2025-06-08 02:00:00,2025-06-08 04:40:00,,,727,
4390,24085,2025-06-08 02:05:00,2025-06-08 03:20:00,,,451,
4391,24195,2025-06-08 02:05:00,2025-06-08 04:25:00,,,707,
4392,24503,2025-06-08 02:05:00,2025-06-08 03:45:00,,,517,
4393,24562,2025-06-08 02:05:00,2025-06-08 04:40:00,,,642,
4394,24684,2025-06-08 02:05:00,2025-06-08 02:55:00,,,779,
4395,24732,2025-06-08 02:05:00,2025-06-08 05:00:00,,,603,
4396,24859,2025-06-08 02:05:00,2025-06-08 03:20:00,,,361,
4397,25301,2025-06-08 02:05:00,2025-06-08 04:15:00,,,395,
4398,25420,2025-06-08 02:05:00,2025-06-08 07:40:00,,,606,
4399,25595,2025-06-08 02:05:00,2025-06-08 02:55:00,,,497,
4400,25936,2025-06-08 02:05:00,2025-06-08 07:40:00,,,659,
4401,26034,2025-06-08 02:05:00,2025-06-08 05:00:00,,,686,
4402,26451,2025-06-08 02:05:00,2025-06-08 04:40:00,,,442,
4403,26483,2025-06-08 02:05:00,2025-06-08 03:35:00,,,1856,
4404,27589,2025-06-08 02:05:00,2025-06-08 04:10:00,,,752,
4405,27886,2025-06-08 02:05:00,2025-06-08 03:05:00,,,827,
4406,24519,2025-06-08 02:10:00,2025-06-08 03:00:00,,,462,
4407,24753,2025-06-08 02:10:00,2025-06-08 03:00:00,,,690,
4408,24874,2025-06-08 02:10:00,2025-06-08 04:25:00,,,594,
4409,25172,2025-06-08 02:10:00,2025-06-08 03:35:00,,,928,
4410,25267,2025-06-08 02:10:00,2025-06-08 04:00:00,,,761,
4411,25521,2025-06-08 02:10:00,2025-06-08 06:15:00,,,719,
4412,25658,2025-06-08 02:10:00,2025-06-08 05:20:00,,,466,
4413,25919,2025-06-08 02:10:00,2025-06-08 04:40:00,,,152,
4414,25988,2025-06-08 02:10:00,2025-06-08 06:15:00,,,544,
4415,26002,2025-06-08 02:10:00,2025-06-08 04:30:00,,,774,
4416,26720,2025-06-08 02:10:00,2025-06-08 03:20:00,,,502,
4417,26904,2025-06-08 02:10:00,2025-06-08 04:20:00,,,335,
4418,27580,2025-06-08 02:10:00,2025-06-08 03:45:00,,,600,
4419,27612,2025-06-08 02:10:00,2025-06-08 04:20:00,,,486,
4420,24047,2025-06-08 02:15:00,2025-06-08 04:05:00,,,951,
4421,24505,2025-06-08 02:15:00,2025-06-08 03:55:00,,,753,
4422,24782,2025-06-08 02:15:00,2025-06-08 03:50:00,,,974,
4423,24880,2025-06-08 02:15:00,2025-06-08 04:20:00,,,780,
4424,25175,2025-06-08 02:15:00,2025-06-08 03:40:00,,,199,
4425,25233,2025-06-08 02:15:00,2025-06-08 03:45:00,,,546,
4426,26097,2025-06-08 02:15:00,2025-06-08 05:40:00,,,587,
4427,26336,2025-06-08 02:15:00,2025-06-08 04:05:00,,,601,
4428,26515,2025-06-08 02:15:00,2025-06-08 05:30:00,,,641,
4429,26517,2025-06-08 02:15:00,2025-06-08 04:55:00,,,807,
4430,26932,2025-06-08 02:15:00,2025-06-08 03:55:00,,,302,
4431,27083,2025-06-08 02:15:00,2025-06-08 05:25:00,,,307,
4432,27214,2025-06-08 02:15:00,2025-06-08 04:30:00,,,171,
4433,27250,2025-06-08 02:15:00,2025-06-08 04:20:00,,,300,
4434,27455,2025-06-08 02:15:00,2025-06-08 05:20:00,,,68,
4435,27869,2025-06-08 02:15:00,2025-06-08 03:35:00,,,940,
4436,24020,2025-06-08 02:20:00,2025-06-08 03:25:00,,,1039,
4437,24390,2025-06-08 02:20:00,2025-06-08 03:20:00,,,716,
4438,25154,2025-06-08 02:20:00,2025-06-08 04:15:00,,,684,
4439,25571,2025-06-08 02:20:00,2025-06-08 03:35:00,,,848,
4440,25943,2025-06-08 02:20:00,2025-06-08 04:45:00,,,760,
4441,25952,2025-06-08 02:20:00,2025-06-08 05:55:00,,,424,
4442,25987,2025-06-08 02:20:00,2025-06-08 05:20:00,,,404,
4443,26503,2025-06-08 02:20:00,2025-06-08 05:00:00,,,483,
4444,26595,2025-06-08 02:20:00,2025-06-08 05:50:00,,,241,
4445,27347,2025-06-08 02:20:00,2025-06-08 04:15:00,,,689,
4446,27372,2025-06-08 02:20:00,2025-06-08 06:20:00,,,287,
4447,24231,2025-06-08 02:25:00,2025-06-08 04:35:00,,,48,
4448,24332,2025-06-08 02:25:00,2025-06-08 03:55:00,,,891,
4449,24942,2025-06-08 02:25:00,2025-06-08 03:15:00,,,883,
4450,25220,2025-06-08 02:25:00,2025-06-08 04:10:00,,,763,
4451,25336,2025-06-08 02:25:00,2025-06-08 04:30:00,,,654,
4452,25544,2025-06-08 02:25:00,2025-06-08 04:20:00,,,699,
4453,26693,2025-06-08 02:25:00,2025-06-08 03:15:00,,,612,
4454,27099,2025-06-08 02:25:00,2025-06-08 05:40:00,,,629,
4455,27243,2025-06-08 02:25:00,2025-06-08 05:20:00,,,368,
4456,27321,2025-06-08 02:25:00,2025-06-08 04:05:00,,,831,
4457,27370,2025-06-08 02:25:00,2025-06-08 06:30:00,,,564,
4458,27607,2025-06-08 02:25:00,2025-06-08 04:40:00,,,355,
4459,27783,2025-06-08 02:25:00,2025-06-08 04:10:00,,,632,
4460,27858,2025-06-08 02:25:00,2025-06-08 03:25:00,,,698,
4461,27979,2025-06-08 02:25:00,2025-06-08 05:35:00,,,146,
4462,24122,2025-06-08 02:30:00,2025-06-08 04:35:00,,,271,
4463,24271,2025-06-08 02:30:00,2025-06-08 04:10:00,,,682,
4464,24420,2025-06-08 02:30:00,2025-06-08 05:20:00,,,985,
4465,24510,2025-06-08 02:30:00,2025-06-08 07:10:00,,,598,
4466,24733,2025-06-08 02:30:00,2025-06-08 06:40:00,,,795,
4467,24743,2025-06-08 02:30:00,2025-06-08 06:35:00,,,566,
4468,24773,2025-06-08 02:30:00,2025-06-08 04:25:00,,,211,
4469,25324,2025-06-08 02:30:00,2025-06-08 07:15:00,,,724,
4470,25439,2025-06-08 02:30:00,2025-06-08 05:15:00,,,328,
4471,25477,2025-06-08 02:30:00,2025-06-08 03:30:00,,,658,
4472,25949,2025-06-08 02:30:00,2025-06-08 03:55:00,,,306,
4473,26143,2025-06-08 02:30:00,2025-06-08 04:30:00,,,512,
4474,26215,2025-06-08 02:30:00,2025-06-08 04:55:00,,,427,
4475,26247,2025-06-08 02:30:00,2025-06-08 05:05:00,,,504,
4476,27030,2025-06-08 02:30:00,2025-06-08 04:45:00,,,1080,
4477,27068,2025-06-08 02:30:00,2025-06-08 03:25:00,,,711,
4478,27181,2025-06-08 02:30:00,2025-06-08 05:15:00,,,324,
4479,27590,2025-06-08 02:30:00,2025-06-08 04:35:00,,,703,
4480,24356,2025-06-08 02:35:00,2025-06-08 04:25:00,,,309,
4481,24697,2025-06-08 02:35:00,2025-06-08 05:10:00,,,350,
4482,24720,2025-06-08 02:35:00,2025-06-08 05:35:00,,,657,
4483,24801,2025-06-08 02:35:00,2025-06-08 04:20:00,,,473,
4484,24933,2025-06-08 02:35:00,2025-06-08 04:40:00,,,460,
4485,25157,2025-06-08 02:35:00,2025-06-08 03:20:00,,,515,
4486,25246,2025-06-08 02:35:00,2025-06-08 04:25:00,,,748,
4487,25372,2025-06-08 02:35:00,2025-06-08 06:15:00,,,398,
4488,25478,2025-06-08 02:35:00,2025-06-08 03:35:00,,,114,
4489,25748,2025-06-08 02:35:00,2025-06-08 04:10:00,,,206,
4490,25881,2025-06-08 02:35:00,2025-06-08 06:00:00,,,998,
4491,26285,2025-06-08 02:35:00,2025-06-08 03:45:00,,,936,
4492,26332,2025-06-08 02:35:00,2025-06-08 05:45:00,,,1062,
4493,26362,2025-06-08 02:35:00,2025-06-08 05:05:00,,,565,
4494,26690,2025-06-08 02:35:00,2025-06-08 04:30:00,,,904,
4495,27331,2025-06-08 02:35:00,2025-06-08 04:35:00,,,791,
4496,27501,2025-06-08 02:35:00,2025-06-08 04:45:00,,,551,
4497,27868,2025-06-08 02:35:00,2025-06-08 04:45:00,,,846,
4498,24181,2025-06-08 02:40:00,2025-06-08 05:25:00,,,665,
4499,24233,2025-06-08 02:40:00,2025-06-08 05:20:00,,,683,
4500,24255,2025-06-08 02:40:00,2025-06-08 04:55:00,,,769,
4501,24422,2025-06-08 02:40:00,2025-06-08 06:10:00,,,394,
4502,24681,2025-06-08 02:40:00,2025-06-08 04:55:00,,,465,
4503,24742,2025-06-08 02:40:00,2025-06-08 03:30:00,,,1172,
4504,24906,2025-06-08 02:40:00,2025-06-08 04:45:00,,,821,
4505,25311,2025-06-08 02:40:00,2025-06-08 05:40:00,,,944,
4506,25419,2025-06-08 02:40:00,2025-06-08 05:05:00,,,751,
4507,25875,2025-06-08 02:40:00,2025-06-08 04:10:00,,,742,
4508,25970,2025-06-08 02:40:00,2025-06-08 05:10:00,,,591,
4509,26193,2025-06-08 02:40:00,2025-06-08 04:35:00,,,677,
4510,26422,2025-06-08 02:40:00,2025-06-08 05:05:00,,,110,
4511,26464,2025-06-08 02:40:00,2025-06-08 04:45:00,,,923,
4512,27530,2025-06-08 02:40:00,2025-06-08 05:10:00,,,552,
4513,27617,2025-06-08 02:40:00,2025-06-08 04:15:00,,,767,
4514,27791,2025-06-08 02:40:00,2025-06-08 04:35:00,,,954,
4515,24591,2025-06-08 02:45:00,2025-06-08 04:30:00,,,536,
4516,24798,2025-06-08 02:45:00,2025-06-08 04:05:00,,,783,
4517,25317,2025-06-08 02:45:00,2025-06-08 05:25:00,,,907,
4518,25618,2025-06-08 02:45:00,2025-06-08 04:35:00,,,775,
4519,25730,2025-06-08 02:45:00,2025-06-08 04:35:00,,,553,
4520,25743,2025-06-08 02:45:00,2025-06-08 04:30:00,,,240,
4521,26104,2025-06-08 02:45:00,2025-06-08 04:10:00,,,45,
4522,26152,2025-06-08 02:45:00,2025-06-08 04:55:00,,,945,
4523,26167,2025-06-08 02:45:00,2025-06-08 05:00:00,,,966,
4524,26212,2025-06-08 02:45:00,2025-06-08 04:05:00,,,676,
4525,26278,2025-06-08 02:45:00,2025-06-08 05:05:00,,,1002,
4526,26884,2025-06-08 02:45:00,2025-06-08 04:45:00,,,148,
4527,26897,2025-06-08 02:45:00,2025-06-08 04:00:00,,,792,
4528,27203,2025-06-08 02:45:00,2025-06-08 05:50:00,,,857,
4529,27324,2025-06-08 02:45:00,2025-06-08 05:55:00,,,929,
4530,27364,2025-06-08 02:45:00,2025-06-08 06:10:00,,,289,
4531,27434,2025-06-08 02:45:00,2025-06-08 05:00:00,,,185,
4532,27854,2025-06-08 02:45:00,2025-06-08 04:10:00,,,348,
4533,24327,2025-06-08 02:50:00,2025-06-08 05:00:00,,,540,
4534,24335,2025-06-08 02:50:00,2025-06-08 04:45:00,,,635,
4535,24433,2025-06-08 02:50:00,2025-06-08 06:15:00,,,511,
4536,24522,2025-06-08 02:50:00,2025-06-08 05:00:00,,,706,
4537,24724,2025-06-08 02:50:00,2025-06-08 05:50:00,,,452,
4538,24823,2025-06-08 02:50:00,2025-06-08 04:40:00,,,125,
4539,24886,2025-06-08 02:50:00,2025-06-08 05:00:00,,,249,
4540,25135,2025-06-08 02:50:00,2025-06-08 04:10:00,,,759,
4541,25766,2025-06-08 02:50:00,2025-06-08 06:55:00,,,922,
4542,25872,2025-06-08 02:50:00,2025-06-08 05:50:00,,,573,
4543,25955,2025-06-08 02:50:00,2025-06-08 05:10:00,,,523,
4544,26328,2025-06-08 02:50:00,2025-06-08 03:50:00,,,580,
4545,26577,2025-06-08 02:50:00,2025-06-08 04:30:00,,,457,
4546,26943,2025-06-08 02:50:00,2025-06-08 05:30:00,,,765,
4547,27867,2025-06-08 02:50:00,2025-06-08 05:00:00,,,836,
4548,27968,2025-06-08 02:50:00,2025-06-08 04:35:00,,,531,
4549,27990,2025-06-08 02:50:00,2025-06-08 05:05:00,,,971,
4550,24001,2025-06-08 02:55:00,2025-06-08 04:10:00,,,721,
4551,24012,2025-06-08 02:55:00,2025-06-08 06:15:00,,,697,
4552,24115,2025-06-08 02:55:00,2025-06-08 04:30:00,,,455,
4553,24641,2025-06-08 02:55:00,2025-06-08 05:00:00,,,475,
4554,24757,2025-06-08 02:55:00,2025-06-08 04:05:00,,,437,
4555,25343,2025-06-08 02:55:00,2025-06-08 06:55:00,,,772,
4556,25542,2025-06-08 02:55:00,2025-06-08 05:45:00,,,392,
4557,25854,2025-06-08 02:55:00,2025-06-08 06:25:00,,,993,
4558,25985,2025-06-08 02:55:00,2025-06-08 07:00:00,,,715,
4559,26286,2025-06-08 02:55:00,2025-06-08 04:05:00,,,400,
4560,26487,2025-06-08 02:55:00,2025-06-08 03:55:00,,,914,
4561,26765,2025-06-08 02:55:00,2025-06-08 03:50:00,,,250,
4562,27246,2025-06-08 02:55:00,2025-06-08 05:50:00,,,798,
4563,27294,2025-06-08 02:55:00,2025-06-08 04:35:00,,,224,
4564,27543,2025-06-08 02:55:00,2025-06-08 05:15:00,,,507,
4565,27893,2025-06-08 02:55:00,2025-06-08 04:50:00,,,47,
4566,27978,2025-06-08 02:55:00,2025-06-08 05:45:00,,,490,
4567,24139,2025-06-08 03:00:00,2025-06-08 05:05:00,,,1009,
4568,24203,2025-06-08 03:00:00,2025-06-08 07:05:00,,,867,
4569,24490,2025-06-08 03:00:00,2025-06-08 06:40:00,,,541,
4570,24673,2025-06-08 03:00:00,2025-06-08 03:55:00,,,773,
4571,24695,2025-06-08 03:00:00,2025-06-08 05:35:00,,,816,
4572,24834,2025-06-08 03:00:00,2025-06-08 04:35:00,,,778,
4573,25074,2025-06-08 03:00:00,2025-06-08 04:35:00,,,557,
4574,25455,2025-06-08 03:00:00,2025-06-08 05:00:00,,,592,
4575,25667,2025-06-08 03:00:00,2025-06-08 04:25:00,,,1156,
4576,26370,2025-06-08 03:00:00,2025-06-08 04:40:00,,,902,
4577,26649,2025-06-08 03:00:00,2025-06-08 05:45:00,,,621,
4578,26658,2025-06-08 03:00:00,2025-06-08 06:00:00,,,955,
4579,26708,2025-06-08 03:00:00,2025-06-08 05:25:00,,,542,
4580,26865,2025-06-08 03:00:00,2025-06-08 04:45:00,,,990,
4581,27011,2025-06-08 03:00:00,2025-06-08 05:40:00,,,718,
4582,27195,2025-06-08 03:00:00,2025-06-08 05:40:00,,,782,
4583,27454,2025-06-08 03:00:00,2025-06-08 04:15:00,,,311,
4584,27744,2025-06-08 03:00:00,2025-06-08 06:20:00,,,482,
4585,24031,2025-06-08 03:05:00,2025-06-08 04:40:00,,,563,
4586,24154,2025-06-08 03:05:00,2025-06-08 04:00:00,,,723,
4587,25076,2025-06-08 03:05:00,2025-06-08 04:25:00,,,726,
4588,25675,2025-06-08 03:05:00,2025-06-08 07:55:00,,,806,
4589,25780,2025-06-08 03:05:00,2025-06-08 07:45:00,,,975,
4590,25879,2025-06-08 03:05:00,2025-06-08 05:15:00,,,590,
4591,25888,2025-06-08 03:05:00,2025-06-08 05:35:00,,,572,
4592,25908,2025-06-08 03:05:00,2025-06-08 04:50:00,,,687,
4593,26112,2025-06-08 03:05:00,2025-06-08 04:10:00,,,790,
4594,26263,2025-06-08 03:05:00,2025-06-08 05:05:00,,,679,
4595,26934,2025-06-08 03:05:00,2025-06-08 06:40:00,,,419,
4596,26936,2025-06-08 03:05:00,2025-06-08 07:00:00,,,472,
4597,27142,2025-06-08 03:05:00,2025-06-08 04:25:00,,,965,
4598,27178,2025-06-08 03:05:00,2025-06-08 05:55:00,,,813,
4599,27260,2025-06-08 03:05:00,2025-06-08 07:25:00,,,878,
4600,27436,2025-06-08 03:05:00,2025-06-08 04:55:00,,,638,
4601,27667,2025-06-08 03:05:00,2025-06-08 05:00:00,,,704,
4602,27809,2025-06-08 03:05:00,2025-06-08 05:05:00,,,915,
4603,27905,2025-06-08 03:05:00,2025-06-08 07:15:00,,,1018,
4604,24267,2025-06-08 03:10:00,2025-06-08 05:45:00,,,956,
4605,24512,2025-06-08 03:10:00,2025-06-08 05:05:00,,,850,
4606,24584,2025-06-08 03:10:00,2025-06-08 05:15:00,,,618,
4607,24793,2025-06-08 03:10:00,2025-06-08 07:20:00,,,853,
4608,25197,2025-06-08 03:10:00,2025-06-08 04:40:00,,,826,
4609,25511,2025-06-08 03:10:00,2025-06-08 04:10:00,,,843,
4610,25534,2025-06-08 03:10:00,2025-06-08 06:45:00,,,745,
4611,25593,2025-06-08 03:10:00,2025-06-08 04:05:00,,,678,
4612,25865,2025-06-08 03:10:00,2025-06-08 04:55:00,,,747,
4613,25939,2025-06-08 03:10:00,2025-06-08 05:50:00,,,570,
4614,25993,2025-06-08 03:10:00,2025-06-08 05:25:00,,,278,
4615,26508,2025-06-08 03:10:00,2025-06-08 06:05:00,,,468,
4616,27644,2025-06-08 03:10:00,2025-06-08 06:25:00,,,93,
4617,27960,2025-06-08 03:10:00,2025-06-08 06:55:00,,,613,
4618,27966,2025-06-08 03:10:00,2025-06-08 05:05:00,,,363,
4619,24052,2025-06-08 03:15:00,2025-06-08 04:30:00,,,522,
4620,24163,2025-06-08 03:15:00,2025-06-08 05:15:00,,,817,
4621,24241,2025-06-08 03:15:00,2025-06-08 05:55:00,,,585,
4622,24518,2025-06-08 03:15:00,2025-06-08 04:05:00,,,366,
4623,25053,2025-06-08 03:15:00,2025-06-08 05:35:00,,,849,
4624,25185,2025-06-08 03:15:00,2025-06-08 05:45:00,,,714,
4625,25350,2025-06-08 03:15:00,2025-06-08 07:15:00,,,869,
4626,25371,2025-06-08 03:15:00,2025-06-08 06:55:00,,,514,
4627,25622,2025-06-08 03:15:00,2025-06-08 05:35:00,,,828,
4628,25707,2025-06-08 03:15:00,2025-06-08 06:05:00,,,505,
4629,25954,2025-06-08 03:15:00,2025-06-08 07:10:00,,,662,
4630,26367,2025-06-08 03:15:00,2025-06-08 07:30:00,,,833,
4631,26384,2025-06-08 03:15:00,2025-06-08 05:45:00,,,881,
4632,26446,2025-06-08 03:15:00,2025-06-08 05:15:00,,,529,
4633,26470,2025-06-08 03:15:00,2025-06-08 07:30:00,,,330,
4634,26788,2025-06-08 03:15:00,2025-06-08 06:20:00,,,680,
4635,27173,2025-06-08 03:15:00,2025-06-08 04:30:00,,,877,
4636,27417,2025-06-08 03:15:00,2025-06-08 05:55:00,,,693,
4637,27545,2025-06-08 03:15:00,2025-06-08 05:25:00,,,997,
4638,27582,2025-06-08 03:15:00,2025-06-08 04:55:00,,,480,
4639,27705,2025-06-08 03:15:00,2025-06-08 05:45:00,,,992,
4640,24096,2025-06-08 03:20:00,2025-06-08 05:10:00,,,1034,
4641,24372,2025-06-08 03:20:00,2025-06-08 04:20:00,,,909,
4642,24436,2025-06-08 03:20:00,2025-06-08 06:20:00,,,586,
4643,25257,2025-06-08 03:20:00,2025-06-08 04:25:00,,,839,
4644,25923,2025-06-08 03:20:00,2025-06-08 05:05:00,,,524,
4645,26732,2025-06-08 03:20:00,2025-06-08 05:55:00,,,611,
4646,27031,2025-06-08 03:20:00,2025-06-08 04:05:00,,,555,
